,atms_250m,atm_group_8083.0,banks_250m,hospitals_250m,apartments_min_dist,gov_building_250m,college_250m,college_min_dist,atm_group_3185.5,railway_min_dist,bus_stop_min_dist,MFC_250m,subway_250m,office_min_dist,banks_min_dist,kgarden_min_dist,atm_group_1942.0,school_250m,railway_250m,kgarden_250m
14,-0.3212785813007269,2.2448363505634776,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.8583630262778496,-0.3181585565617771,0.4779377443119494,0.06492767195464437,-0.13560851414804445,-0.21154567271229782,-0.29642670889937256,0.22174470657188722,-0.5044911050300208,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
15,1.3632421492208,-0.4454667707732857,1.6346815428889676,1.230279277024969,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.96462042220282,-0.3181585565617771,-0.9609956359940418,-0.5441633478769332,-0.13560851414804445,3.201598109931379,-0.5491508194879934,-0.40101546212511346,-0.7074890006496702,-0.47360982809724084,-0.23219090523422983,2.564788264003718,-0.2594802801369664
16,-0.3212785813007269,2.2448363505634776,-0.2529369114587679,2.8779129911969696,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.49955378652630833,-0.3181585565617771,0.2605003551823067,-0.49274883378128276,-0.13560851414804445,-0.21154567271229782,-0.5592144331534938,-0.33504011273815393,-0.6762447767664329,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
17,-0.6581827274050323,2.2448363505634776,-0.2529369114587679,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.20574231827649908,-0.3181585565617771,-0.011154556778011832,-0.5391298684087131,-0.13560851414804445,-0.21154567271229782,-0.35052271113549693,-0.4041142758045815,-0.19617667444036124,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
18,-0.6581827274050323,-0.4454667707732857,1.1627769293020338,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,0.20586477850161203,-0.3181585565617771,0.13248822963067855,0.548779538069928,-0.13560851414804445,-0.21154567271229782,-0.5291506658638766,-0.2808100079536776,-0.5545156217406223,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
19,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.9894650918777724,3.143086927494999,-0.7737117093722686,-0.498995060005119,-0.13560851414804445,-0.21154567271229782,-0.5901040618097134,-0.22331244807692538,-0.4869595412838771,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
20,2.0370504414294106,-0.4454667707732857,-0.2529369114587679,-0.4173544371470314,-2.24980433484979,-0.06012458195107064,-0.1551711360428888,-0.8926836132923357,-0.3181585565617771,-0.7263247797859568,-0.4837389298667494,-0.13560851414804445,-0.21154567271229782,-0.5657790626753324,-0.39500845121398304,-0.7073703519526311,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
21,1.3632421492208,-0.4454667707732857,0.6908723157150998,4.52554670536897,-0.7475470044870752,-0.06012458195107064,3.0877694922218706,-1.0085534900444997,-0.3181585565617771,-0.5508286809772294,-0.49723098830924134,-0.13560851414804445,-0.21154567271229782,-0.6007159104794573,-0.3079156664423067,-0.7977060223850594,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,5.3478826897162985
22,-0.3212785813007269,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,3.143086927494999,0.9336141180153172,-0.25364425371774646,-0.13560851414804445,-0.21154567271229782,-0.6186250172005117,0.24547272000538245,-0.26469231820624717,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
23,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,-0.6517941469104761,2.86802173908434,-0.13560851414804445,-0.21154567271229782,2.732197768558238,5.973509383725967,2.491739612139575,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
24,-0.6581827274050323,-0.4454667707732857,-0.2529369114587679,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,0.6489576357935309,-0.3181585565617771,-0.9456779630213711,-0.518053579376096,-0.13560851414804445,-0.21154567271229782,-0.04734450438064007,-0.3315568681085128,-0.394269461820031,2.1114426700509292,-0.23219090523422983,2.564788264003718,-0.2594802801369664
25,2.7108587336380214,2.2448363505634776,1.6346815428889676,1.230279277024969,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.5885631541765907,-0.3181585565617771,-0.8414596130021335,-0.536238868372001,-0.13560851414804445,-0.21154567271229782,-0.4245476671951302,-0.4068191828691621,-0.767802804524185,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,2.5442012047896663
26,0.3525297109078839,-0.4454667707732857,3.0503953836497693,-0.4173544371470314,0.3951392360760548,9.818966211043813,-0.1551711360428888,-0.949266106866889,-0.3181585565617771,-0.06967292635977246,-0.5467301914005901,-0.13560851414804445,-0.21154567271229782,-0.6152321505901682,-0.3682259534148366,-0.7326236374912056,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
27,-0.6581827274050323,2.2448363505634776,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,0.05579505019569778,-0.3181585565617771,-0.958059399030429,-0.5466845210081804,-0.13560851414804445,3.201598109931379,-0.24828002374422994,-0.24255918620899736,-0.58002131075796,-0.47360982809724084,-0.23219090523422983,2.564788264003718,-0.2594802801369664
28,1.7001462953251054,-0.4454667707732857,0.6908723157150998,6.17318041954097,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.9573037762622171,-0.3181585565617771,-1.0006175148851164,-0.510953916523562,-0.13560851414804445,10.027885675218732,-0.6024155632561734,-0.37776410550855233,-0.677513511846151,-0.47360982809724084,-0.23219090523422983,8.237202317370029,-0.2594802801369664
29,-0.6581827274050323,-0.4454667707732857,0.21896770212816596,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.6342647319136324,-0.3181585565617771,-0.23947314214735183,-0.5320433551770266,-0.13560851414804445,-0.21154567271229782,-0.3932514170924707,-0.36676155859858445,-0.6836380613743467,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
30,0.015625564803578504,-0.4454667707732857,0.6908723157150998,2.8779129911969696,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.17957721440881752,-0.3181585565617771,0.7859045696337837,-0.5377939492424193,-0.13560851414804445,-0.21154567271229782,-0.4278981382576851,-0.4021217675292492,-0.5725642440784142,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
31,-0.6581827274050323,2.2448363505634776,0.21896770212816596,1.230279277024969,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,0.28179747312709524,-0.5059415603635279,-0.13560851414804445,-0.21154567271229782,-0.4425345713516645,-0.26758756445713,-0.7854066914184888,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,2.5442012047896663
32,2.7108587336380214,-0.4454667707732857,1.1627769293020338,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.8463042855713326,-0.3181585565617771,-0.9873273086447985,-0.5447511158956733,-0.13560851414804445,3.201598109931379,-0.4917580330530596,-0.36367129154006306,-0.7157224578736489,2.1114426700509292,-0.23219090523422983,2.564788264003718,-0.2594802801369664
33,0.015625564803578504,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,1.7826679393861546,-0.4452068314129203,-0.13560851414804445,-0.21154567271229782,-0.43830164274725597,-0.2502065248300014,0.5528907347764317,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
34,-0.3212785813007269,-0.4454667707732857,-0.2529369114587679,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.5930137102397762,-0.3181585565617771,-0.6241309813492206,-0.5489346916059153,-0.13560851414804445,-0.21154567271229782,-0.5674101737352099,-0.2724756905380467,-0.6458173679517054,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
35,-0.3212785813007269,2.2448363505634776,-0.2529369114587679,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,2.6753940585641285,2.86802173908434,-0.13560851414804445,-0.21154567271229782,0.8558508402457342,-0.2953601052264285,-0.659265016251602,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
36,-0.3212785813007269,-0.4454667707732857,2.5784907700628352,-0.4173544371470314,-1.2417827672135944,-0.06012458195107064,-0.1551711360428888,0.12767130075170205,-0.3181585565617771,-0.9025334682038522,-0.461440965630165,-0.13560851414804445,-0.21154567271229782,-0.41785626035403123,-0.40910838334715144,-0.7290652776219896,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
37,0.3525297109078839,-0.4454667707732857,1.1627769293020338,1.230279277024969,-2.115961673264905,-0.06012458195107064,-0.1551711360428888,-0.9682484033885073,-0.3181585565617771,-0.3593160018088184,-0.45750925792974156,-0.13560851414804445,-0.21154567271229782,-0.5975090394739615,-0.3508361966262412,-0.2262179209450938,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
38,-0.6581827274050323,-0.4454667707732857,1.1627769293020338,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.9354396255322669,-0.3181585565617771,-0.4026539181890258,-0.5323066069870468,-0.13560851414804445,-0.21154567271229782,-0.5052924581426284,-0.3900876183663517,-0.6641049996566715,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
39,1.7001462953251054,-0.4454667707732857,3.0503953836497693,2.8779129911969696,-2.418461585247257,-0.06012458195107064,-0.1551711360428888,-0.4949027262326604,-0.3181585565617771,-0.8494005978414466,-0.5301911782998717,-0.13560851414804445,-0.21154567271229782,-0.6211008407304028,-0.4081507265089357,-0.7870258199991927,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,2.5442012047896663
40,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,-0.7074105730129067,0.006741072992302431,-0.13560851414804445,-0.21154567271229782,1.2523570661046428,-0.15033785677236908,-0.7163744435210978,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
41,0.015625564803578504,-0.4454667707732857,-0.2529369114587679,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.9577986488214104,-0.3181585565617771,-0.5885049578038631,-0.5384578240266016,-0.13560851414804445,-0.21154567271229782,-0.4786059066094693,-0.39605202531075406,-0.20536356613605314,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
42,0.015625564803578504,-0.4454667707732857,1.1627769293020338,-0.4173544371470314,-1.168803556172958,-0.06012458195107064,-0.1551711360428888,-0.45837110826832406,-0.3181585565617771,-0.9611495211233271,0.08997183394172804,7.207284325800045,3.201598109931379,-0.3139307732559986,-0.3939864527555934,-0.5837195991037013,-0.47360982809724084,-0.23219090523422983,2.564788264003718,-0.2594802801369664
43,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,1.230279277024969,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,0.8646658810020693,-0.3181585565617771,1.5814159235751295,0.9818657751573373,-0.13560851414804445,-0.21154567271229782,-0.5425550404406295,-0.19385350753146263,-0.7646365060129985,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,5.3478826897162985
44,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,2.6753940585641285,2.86802173908434,-0.13560851414804445,-0.21154567271229782,2.732197768558238,4.2866847585974375,1.5081254531364234,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
45,0.015625564803578504,-0.4454667707732857,-0.2529369114587679,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.9078929927858461,-0.3181585565617771,-0.34315129847969555,-0.5491309460154525,-0.13560851414804445,-0.21154567271229782,0.3254979564623015,-0.2820245085439627,0.3718043662275184,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
46,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,1.230279277024969,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,0.40067687244314615,-0.3181585565617771,-0.8657011587583031,0.9955073189050653,-0.13560851414804445,-0.21154567271229782,2.732197768558238,1.443405329130489,-0.16484448334189555,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
47,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.45333289862407206,-0.3181585565617771,-0.625243594489075,-0.19760231798733358,-0.13560851414804445,-0.21154567271229782,0.37858669968459024,0.4757233573121072,-0.33541913494710385,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
48,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.36316762632986344,3.143086927494999,0.39954207413957693,-0.5511088322261831,-0.13560851414804445,-0.21154567271229782,-0.2749955024387735,0.7001746631775784,0.020075732160576818,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
49,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,2.425925934039126,2.86802173908434,-0.13560851414804445,-0.21154567271229782,2.732197768558238,5.973509383725967,2.491739612139575,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
50,-0.3212785813007269,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,-1.6269820376073552,-0.06012458195107064,-0.1551711360428888,-0.7801828773352403,-0.3181585565617771,-0.12212568743314114,0.04971933854392498,-0.13560851414804445,-0.21154567271229782,0.1729811796875051,-0.13748180382561043,-0.5157801984919732,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
51,0.3525297109078839,2.2448363505634776,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.9479737633650966,-0.3181585565617771,-0.9602601016250368,-0.5226999948302029,-0.13560851414804445,-0.21154567271229782,-0.4112477727526283,-0.2507569850316451,-0.6052788962423025,-0.47360982809724084,-0.23219090523422983,2.564788264003718,-0.2594802801369664
52,-0.3212785813007269,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,0.5690753934495743,-0.4925972934240763,-0.13560851414804445,-0.21154567271229782,0.4383755693878123,-0.1316645881905727,0.38865783941614646,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
53,-0.3212785813007269,-0.4454667707732857,-0.2529369114587679,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.6822890280697463,-0.3181585565617771,0.3760301575103277,-0.20402982797159075,-0.13560851414804445,-0.21154567271229782,-0.45377705878892977,-0.2957665908819722,0.2451249526277746,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
54,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,2.6753940585641285,2.86802173908434,-0.13560851414804445,-0.21154567271229782,2.732197768558238,1.6778841831419051,2.491739612139575,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
55,0.015625564803578504,2.2448363505634776,1.6346815428889676,2.8779129911969696,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.9006236976642561,-0.3181585565617771,-0.873010441285577,-0.52566269149003,-0.13560851414804445,-0.21154567271229782,-0.6263529529193982,-0.35964130864979954,-0.6245784587574417,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
56,3.047762879742327,-0.4454667707732857,2.1065861564759016,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.44100084165838394,-0.3181585565617771,-0.9797085440730572,-0.5542072307736968,-0.13560851414804445,3.201598109931379,-0.23061057122495557,-0.3973803763300379,-0.6566267331033415,2.1114426700509292,-0.23219090523422983,2.564788264003718,-0.2594802801369664
57,0.6894338570121893,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,0.05488445221120932,-0.3181585565617771,-0.2506534538012042,-0.5087666033835813,-0.13560851414804445,-0.21154567271229782,-0.25595240280313464,0.7944677881913188,-0.23691236793733908,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
58,0.6894338570121893,-0.4454667707732857,1.1627769293020338,1.230279277024969,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.7474505859612923,-0.3181585565617771,-0.2442974841250776,-0.5213718492932747,-0.13560851414804445,-0.21154567271229782,-0.577138268463689,-0.3507953910667387,-0.7549836006259676,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,2.5442012047896663
59,-0.3212785813007269,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.45819932458421775,-0.3181585565617771,0.35200511420710445,-0.5511604608032119,-0.13560851414804445,-0.21154567271229782,0.14010061052984377,-0.11123832937598965,0.22411938538022666,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
60,-0.3212785813007269,-0.4454667707732857,0.21896770212816596,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.5075692032290535,-0.3181585565617771,-0.4237464757321064,-0.48953700465370475,-0.13560851414804445,-0.21154567271229782,-0.6262881035328974,-0.40721986636393065,-0.39240841772819374,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
61,-0.3212785813007269,-0.4454667707732857,0.21896770212816596,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.5607965286438354,3.143086927494999,0.28446968276504775,0.4929048349480883,-0.13560851414804445,-0.21154567271229782,-0.4351884806435051,-0.29716913732940764,-0.6850878168426855,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
62,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,-0.42942244494144993,1.9764625074082973,-0.13560851414804445,-0.21154567271229782,2.732197768558238,0.9597178459965346,2.491739612139575,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
63,0.3525297109078839,-0.4454667707732857,-0.2529369114587679,1.230279277024969,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,-0.4784516649104102,-0.3181585565617771,-0.3746593718353731,-0.5478709390462739,-0.13560851414804445,-0.21154567271229782,-0.4577490828290793,-0.2582980365377924,-0.6558133397504032,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
64,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.5366142643668703,-0.3181585565617771,2.6753940585641285,2.86802173908434,-0.13560851414804445,-0.21154567271229782,0.04732977468334475,5.263389879968529,2.491739612139575,2.1114426700509292,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
65,0.3525297109078839,-0.4454667707732857,0.21896770212816596,-0.4173544371470314,-2.4309849918872195,-0.06012458195107064,-0.1551711360428888,0.003027435716267582,-0.3181585565617771,0.60670803784832,-0.5268520322063571,-0.13560851414804445,-0.21154567271229782,-0.24948080754728408,-0.40199987306498264,-0.5756190138675521,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
66,-0.6581827274050323,-0.4454667707732857,0.21896770212816596,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,-0.768665095765848,-0.3335853226413794,-0.13560851414804445,-0.21154567271229782,2.732197768558238,-0.4078502706046045,2.491739612139575,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
67,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,1.7243064953161877,-0.3181585565617771,-0.5113694606717122,-0.07688282052774176,-0.13560851414804445,-0.21154567271229782,2.732197768558238,-0.20521984281798905,2.491739612139575,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
68,-0.6581827274050323,-0.4454667707732857,-0.7248415250457018,-0.4173544371470314,0.3951392360760548,-0.06012458195107064,-0.1551711360428888,0.05640436527474693,-0.3181585565617771,0.6657226685760785,-0.5087365369162695,-0.13560851414804445,-0.21154567271229782,0.5539173713997576,2.144233935836537,-0.7469627058049539,-0.47360982809724084,-0.23219090523422983,-0.2714187626794373,-0.2594802801369664
