,atms_min_dist,atms_250m,atms_500m,banks_min_dist,banks_250m,banks_500m,hospitals_min_dist,hospitals_250m,hospitals_500m,MFC_min_dist,MFC_250m,MFC_500m,apartments_min_dist,apartments_250m,apartments_500m,airport_min_dist,airport_250m,airport_500m,railway_min_dist,railway_250m,railway_500m,id
46,10000.0,0,0,222.30963785308066,1,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,4584.0
47,405.7906755571318,0,2,353.4446419165827,0,1,29.170359923398443,2,2,2155.741977341349,0,0,10000.0,0,0,10000.0,0,0,1553.5250757066378,0,0,4586.0
48,423.4085273841374,0,1,154.71275027999698,2,2,654.7221365075433,0,0,5964.435449831079,0,0,10000.0,0,0,10000.0,0,0,477.8576350022905,0,1,4588.0
49,911.8056746988219,0,0,216.09790906817423,2,2,315.5651464698144,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,1443.344129793068,0,0,4594.0
50,682.7829403030149,0,0,197.27917061692676,2,2,1629.0160528016704,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,3274.7833169056075,0,0,4606.0
51,10000.0,0,0,890.4118254306986,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,4608.0
52,10000.0,0,0,9.28305897721922,2,2,2083.8145341578497,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,1922.5795463626016,0,0,4624.0
53,293.75250656906906,0,4,292.6172103779363,0,2,265.36487217042816,0,1,5362.897378660686,0,0,10000.0,0,0,10000.0,0,0,673.5007448020573,0,0,4649.0
54,86.01807457607427,1,1,385.56624968331346,0,1,153.02211670562633,2,4,10000.0,0,0,10000.0,0,0,2663.17258792565,0,0,10000.0,0,0,4655.0
55,485.1360781752909,0,2,376.78573611656367,0,1,1585.5372114170293,0,0,6342.003496500229,0,0,10000.0,0,0,10000.0,0,0,2620.70316738842,0,0,4680.0
56,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,1448.272047539439,0,0,4685.0
57,44.62924490585677,2,2,202.7285653904958,1,2,53.23236155483149,1,2,4299.389029299513,0,0,10000.0,0,0,4879.293662303807,0,0,10000.0,0,0,4703.0
58,89.52481022683168,3,6,75.75223012167648,2,4,417.8643432698562,0,1,10000.0,0,0,461.4428250034928,0,1,10000.0,0,0,1074.8988720726684,0,0,4712.0
59,2824.0299870860085,0,0,6757.216407962618,0,0,2483.1094961721533,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,5123.093774337416,0,0,4713.0
60,482.09412217463546,0,3,504.48401367448923,0,0,1099.9991699111652,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,3893.266687037811,0,0,8483.0
61,53.06107469018743,10,12,229.94109820101374,2,10,552.7368780802146,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,909.7528306330319,0,0,8486.0
62,12.395823848544168,3,4,596.4994168718387,0,0,68.16042470260732,1,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,3327.4935732534937,0,0,8487.0
63,112.33044680302172,1,1,116.01976927611534,1,1,952.1015055103917,0,0,10000.0,0,0,1858.379341853667,0,0,10000.0,0,0,2937.688818548414,0,0,8497.0
64,10000.0,0,0,45.87205910504529,1,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,4031.1779802234523,0,0,8500.0
65,1294.2128066104774,0,0,38.99202710061856,2,2,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,904.2675696074546,0,0,8502.0
66,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8511.0
67,581.4947422746402,0,0,301.9925264931062,0,1,10000.0,0,0,855.1591525347177,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8518.0
68,1448.9371935014915,0,0,1143.1468198249827,0,0,2005.918932951536,0,0,2015.2535604673237,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8534.0
69,169.481161277319,2,24,189.74408583770438,2,20,189.75442107273824,2,6,10000.0,0,0,5133.0084183654835,0,0,10000.0,0,0,1641.3327524589138,0,0,8542.0
70,388.22513930317183,0,1,43.85963075379615,1,1,572.945796021752,0,0,185.5439804042175,1,1,10000.0,0,0,10000.0,0,0,1600.9891100609973,0,0,8557.0
71,492.38864525509285,0,1,60.90912015796831,1,2,10000.0,0,0,10000.0,0,0,10000.0,0,0,1525.9209718467453,0,0,1359.854791451552,0,0,8560.0
72,4508.6969459917,0,0,326.3009508169623,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,3278.1884821649624,0,0,8566.0
73,117.45207036481446,1,2,6.469432085049082,2,3,353.34673648437365,0,1,2745.214374008449,0,0,10000.0,0,0,10000.0,0,0,1620.8255281468716,0,0,8575.0
74,239.04182954109504,1,2,13.601508025856209,7,11,472.1665107155492,0,1,1414.6395945001864,0,0,10000.0,0,0,10000.0,0,0,1775.6620093070271,0,0,8585.0
75,472.91257559718025,0,1,364.5497173143526,0,2,389.14469572968096,0,2,10000.0,0,0,10000.0,0,0,10000.0,0,0,1879.1906223377277,0,0,8588.0
76,661.5836780557732,0,0,20.537868299108528,3,4,931.453903702371,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,755.8031737558142,0,0,8590.0
77,10000.0,0,0,75.83140149336595,1,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,2013.8350174281707,0,0,8594.0
78,715.7408939234105,0,0,712.0156873135519,0,0,347.59804105181274,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,555.826864492731,0,0,8601.0
79,2260.3740777108123,0,0,1486.6731401744726,0,0,1169.684289504705,0,0,4850.087217225106,0,0,10000.0,0,0,10000.0,0,0,3549.1791649008164,0,0,8617.0
80,15.220882205111042,2,3,12.977935485507757,2,4,511.4749951779265,0,0,10000.0,0,0,10000.0,0,0,9632.711817471123,0,0,1679.7843437466272,0,0,8618.0
81,13.489216129171773,1,4,55.09523088612406,2,4,830.5245844773835,0,0,4425.327284633242,0,0,10000.0,0,0,10000.0,0,0,757.1412245341705,0,0,8619.0
82,35.86736937378019,2,8,25.991443408632936,2,4,456.7308209392761,0,1,10000.0,0,0,10000.0,0,0,3512.301944001946,0,0,10000.0,0,0,8625.0
83,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8643.0
84,194.4777788307291,1,5,16.56811161645729,3,10,200.22093122768098,3,5,1866.898108996556,0,0,10000.0,0,0,10000.0,0,0,560.3293534664492,0,0,8658.0
85,7.6439886112861855,1,1,6.567276347411483,2,2,1311.511924085294,0,0,10000.0,0,0,10000.0,0,0,5731.955700293468,0,0,4496.6164806470515,0,0,8659.0
86,149.29467422662674,2,2,152.71170959585854,1,1,459.64215095188854,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,1017.9827191365002,0,0,8660.0
87,152.43858968085854,1,1,596.3568463776833,0,0,1567.6586002308115,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8663.0
88,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8691.0
89,64.96461664954322,3,6,116.1149428557155,3,7,240.96561080604613,1,4,10000.0,0,0,10000.0,0,0,6947.392757553548,0,0,893.4129660013649,0,0,8697.0
90,2188.464798502224,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,3119.6414090276653,0,0,8699.0
91,15.062660198118772,2,3,452.91890659275526,0,1,1230.2921280740145,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,2840.2773597133764,0,0,8700.0
92,230.86078425443802,1,2,815.7099733039142,0,0,1298.96075092027,0,0,1592.1008188247115,0,0,10000.0,0,0,10000.0,0,0,4357.358623822041,0,0,8702.0
93,63.93971311025368,1,2,60.152818398978084,1,1,189.4962642124875,2,4,10000.0,0,0,10000.0,0,0,10000.0,0,0,496.5549230180279,0,1,8709.0
94,1347.4696913527193,0,0,825.6350234473423,0,0,777.3415999300184,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,2263.8786440187796,0,0,8715.0
95,313.84518815910184,0,1,357.5888310853837,0,2,844.0497824556063,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,1418.5878318763555,0,0,8717.0
96,210.7707801733631,6,7,312.0653388814045,0,1,670.9917086567393,0,0,878.5192714827241,0,0,10000.0,0,0,10000.0,0,0,1527.009005529494,0,0,8720.0
97,2170.305363996995,0,0,1871.1234648119816,0,0,1392.6479566542632,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,1707.1713779840868,0,0,8722.0
98,23.603320011454844,1,1,572.8768027382534,0,0,701.4640417946622,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,2869.432951833674,0,0,8731.0
99,110.49140047823396,6,13,152.2715443136793,3,8,295.64781217348974,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,2533.7285919525516,0,0,8735.0
100,1610.041726817184,0,0,619.0479070882872,0,0,336.6040826571134,0,2,10000.0,0,0,10000.0,0,0,10000.0,0,0,690.0176693715574,0,0,8736.0
101,280.83170885402853,0,3,463.8150648515909,0,1,801.7357591591102,0,0,10000.0,0,0,5607.434538771411,0,0,10000.0,0,0,2637.411846741835,0,0,8745.0
102,346.89736384623086,0,5,4.422196808005911,1,2,400.72889528521534,0,3,10000.0,0,0,10000.0,0,0,10000.0,0,0,4103.291156543543,0,0,8750.0
103,219.7898511533087,1,7,343.8526671507702,0,3,238.04165374757002,1,1,10000.0,0,0,10000.0,0,0,7471.070947214838,0,0,1869.7811052445843,0,0,8755.0
104,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,8756.0
105,493.5039912669759,0,1,496.4145321513293,0,1,1161.3760439036514,0,0,10000.0,0,0,10000.0,0,0,6276.037750149216,0,0,1909.5594330406502,0,0,8759.0
106,2173.658649287738,0,0,1254.7554011591271,0,0,428.03215473763385,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,2469.7409487152586,0,0,8770.0
107,197.71290236605495,5,5,2534.9871932231435,0,0,2513.0207556995274,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,3698.510037021339,0,0,8771.0
108,10000.0,0,0,83.20340164583251,1,2,2584.3326260827694,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,735.67557036306,0,0,8781.0
109,2144.856816628052,0,0,1404.3288444331483,0,0,1596.1772002538871,0,0,10000.0,0,0,10000.0,0,0,7552.65204723083,0,0,515.069236737396,0,0,8790.0
110,1831.1002165187822,0,0,2544.869191186237,0,0,1782.3380333269727,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,3832.9261319795023,0,0,8797.0
111,21.791765416874238,4,5,123.03998262535384,2,3,1248.4678759694684,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,2897.117838685297,0,0,13.0
112,13.281826541318926,4,5,11.401274208311149,4,5,606.1322931130529,0,0,10000.0,0,0,10000.0,0,0,8097.4446376589685,0,0,5279.117337055298,0,0,18.0
113,34.163753130883535,3,3,61.02507991646156,2,4,1492.3591056864568,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,256.81671444761275,0,1,23.0
114,50.346517432215464,1,1,1425.544299076854,0,0,1027.7818108345507,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,4417.74322568271,0,0,24.0
115,226.9302112763692,3,3,217.1789980698778,1,1,810.3577218661665,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,29.0
116,182.98878688336103,2,7,110.00444861076025,2,5,665.2271181788141,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,1577.092043754545,0,0,61.0
117,2779.3321827115747,0,0,633.8645593233105,0,0,2371.6281604416135,0,0,10000.0,0,0,10000.0,0,0,5082.12651987372,0,0,3618.786492107637,0,0,62.0
118,241.70713289006406,1,1,17.11429759618383,1,2,287.8495013957531,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,3044.9515073206812,0,0,68.0
119,5.821175311843525,1,1,23.582351167862594,1,1,2165.614542331506,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,319.1416422919498,0,2,72.0
120,322.1694100948234,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,2426.793827396716,0,0,75.0
121,315.9877542195501,0,2,128.15206621237934,1,2,1421.2941024492325,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,3157.3945493323063,0,0,76.0
122,207.27893056844405,2,2,208.10732960630415,1,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,80.0
123,463.40351397788015,0,1,133.55989283024277,1,4,10000.0,0,0,10000.0,0,0,10000.0,0,0,8675.741901345235,0,0,10000.0,0,0,84.0
124,10000.0,0,0,171.5769358536474,1,2,466.4421161943419,0,1,10000.0,0,0,10000.0,0,0,9531.403094559691,0,0,10000.0,0,0,89.0
125,33.4697763829144,2,2,2319.6374085945904,0,0,2723.6556227024994,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,1301.5355311439037,0,0,93.0
126,844.7042668076176,0,0,112.40993936098359,1,1,420.381877669922,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,47.524591569709294,1,1,101.0
127,18.2644847745556,9,13,217.23752792884645,2,12,283.45687793914226,0,2,4282.9512143902775,0,0,10000.0,0,0,10000.0,0,0,129.80744224028135,1,1,106.0
128,6175.0359514532865,0,0,7309.62385924969,0,0,4629.242331365652,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,9216.186836485285,0,0,119.0
129,8554.053790884414,0,0,8550.32937880824,0,0,10000.0,0,0,9280.631896642655,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,121.0
130,385.79853586687113,0,1,193.09813735807498,1,2,10000.0,0,0,1362.7794238448398,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,126.0
131,10000.0,0,0,124.6617220021002,1,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,132.0
132,10000.0,0,0,120.30175121712232,1,1,204.06093566934211,2,2,10000.0,0,0,10000.0,0,0,10000.0,0,0,3042.1905152245395,0,0,139.0
133,29.548251583512766,6,6,189.37696650035517,1,2,343.45643609958245,0,3,10000.0,0,0,10000.0,0,0,10000.0,0,0,1753.1041612156298,0,0,145.0
134,2005.3932753869065,0,0,2791.889646311562,0,0,4792.500848248169,0,0,3919.560517538527,0,0,10000.0,0,0,10000.0,0,0,3450.366818372356,0,0,2940.0
135,0.0,3,4,16.56680667826889,1,4,497.29563161349176,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,1040.7397508953893,0,0,4620.0
136,529.4006708841283,0,0,352.70807553332696,0,2,496.62944305578696,0,1,2985.5183292834686,0,0,9211.827031798379,0,0,7337.000913302804,0,0,759.8443857902471,0,0,294.0
137,150.08639379154621,3,12,343.47104788098005,0,8,97.63519821605966,1,4,427.4141643841021,0,1,2137.733330334818,0,0,10000.0,0,0,650.7357621979895,0,0,1978.0
138,10000.0,0,0,820.7386673303617,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,673.2615039049139,0,0,1991.0
139,0.0,2,6,11.877801048899839,5,8,382.67662858525546,0,1,2708.8535872432126,0,0,9616.257321504638,0,0,6347.8057018437385,0,0,90.57181593661508,1,1,4509.0
140,17.13688620566729,15,15,144.40306090829156,2,2,447.31322057695616,0,2,1440.7123194356302,0,0,6134.818825895787,0,0,6671.282897195219,0,0,2699.0424119249687,0,0,4598.0
141,6.898834175313225,2,14,173.92797953151867,3,8,589.5749048063159,0,0,187.7252147240429,1,1,10000.0,0,0,10000.0,0,0,3782.2370179563995,0,0,4665.0
142,5.491483486046644,5,8,70.13704726451856,2,2,511.3148728998994,0,0,3747.409528735505,0,0,10000.0,0,0,10000.0,0,0,7230.054754085955,0,0,4698.0
143,390.8764448341807,0,1,242.3273452187885,1,3,765.3554370095302,0,0,3258.9933740622046,0,0,10000.0,0,0,10000.0,0,0,2147.311134754423,0,0,153.0
144,65.47427880957666,13,25,155.89888463610612,3,12,330.09823666274974,0,2,255.478191083079,0,1,3824.7224215670876,0,0,10000.0,0,0,58.93066893719154,1,1,317.0
145,14.571140285580471,3,10,207.91689802522313,1,4,938.4346376673187,0,0,3091.4645403257514,0,0,8862.277461479043,0,0,7954.700076971254,0,0,1154.7139258122652,0,0,322.0
146,0.0,1,2,4.871049274697029,2,2,10000.0,0,0,185.190350741296,1,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,323.0
147,9.170643539505695,3,5,456.1198021218664,0,1,276.98499373928763,0,2,1198.9105006212621,0,0,3755.196570877183,0,0,10000.0,0,0,1037.7982711852555,0,0,329.0
148,21.35787485652303,2,3,180.6989648927788,2,2,428.9000977073734,0,1,172.53652402735548,1,1,10000.0,0,0,10000.0,0,0,4753.783898458583,0,0,330.0
149,251.4768053697181,0,1,968.4842020580867,0,0,845.028946737748,0,0,1664.4315436970223,0,0,6066.867290964458,0,0,6415.338484673186,0,0,3650.230010371837,0,0,354.0
150,19.82698890556845,8,15,221.82532641969564,2,12,204.10988398513106,1,1,2358.2536416873836,0,0,8807.194026949863,0,0,6937.78742136219,0,0,132.2698079917489,1,1,365.0
151,16.95549501954115,7,17,85.45041192925267,9,12,363.03143074226676,0,1,2386.358776521608,0,0,9137.273670043654,0,0,6563.797160381492,0,0,444.4177336692649,0,1,369.0
152,0.0,1,6,494.5564201869153,0,1,2049.868394422222,0,0,1850.258752184138,0,0,10000.0,0,0,10000.0,0,0,10000.0,0,0,370.0
153,22.583127205372516,2,2,672.7290814417216,0,0,6657.62306918446,0,0,668.8866514309873,0,0,10000.0,0,0,10000.0,0,0,1533.611991498531,0,0,372.0
154,13.483754236998589,1,4,105.29312085061312,2,3,1878.0008532720253,0,0,954.8968730540664,0,0,6312.772653563774,0,0,10000.0,0,0,1263.3947731523476,0,0,375.0
155,5.491483486046644,5,8,70.13704726451856,2,2,511.3148728998994,0,0,3747.409528735505,0,0,10000.0,0,0,10000.0,0,0,7230.054754085955,0,0,377.0
156,6.898834175313225,2,14,173.92797953151867,3,8,589.5749048063159,0,0,187.7252147240429,1,1,10000.0,0,0,10000.0,0,0,3782.2370179563995,0,0,1915.0
157,46.93666612634299,1,3,355.4765614533325,0,1,394.903649338553,0,1,1810.7121799951444,0,0,2910.534901589178,0,0,9850.471387653353,0,0,737.6384269123055,0,0,1939.0
158,21.07257312056609,3,3,227.0945930515923,1,1,2698.165523435957,0,0,4394.00040613715,0,0,10000.0,0,0,10000.0,0,0,1288.5023978198583,0,0,1949.0
159,17.364888177786053,4,6,226.43377952230486,1,4,312.24795933947394,0,2,87.59684334484263,1,1,3334.1581611194097,0,0,10000.0,0,0,1315.1550851721374,0,0,1950.0
160,18.087267532900345,2,2,250.3579890808716,0,1,536.5819526275155,0,0,5566.3387856335685,0,0,10000.0,0,0,10000.0,0,0,1065.0228785358415,0,0,1951.0
161,585.791678551251,0,0,593.7123110601914,0,0,1243.8269069044584,0,0,7036.559602682548,0,0,10000.0,0,0,10000.0,0,0,4928.1921981266105,0,0,1957.0
162,126.42676455267868,1,2,287.60187048375064,0,1,27.077667402597484,2,2,736.3724106696632,0,0,10000.0,0,0,10000.0,0,0,1964.1549274966285,0,0,255.0
163,783.9883989774551,0,0,211.97386595516895,1,1,484.96849027046795,0,1,10000.0,0,0,10000.0,0,0,10000.0,0,0,974.4794646561348,0,0,161.0
164,20.7196724561057,6,9,109.69060060081432,5,9,123.64694374173183,1,6,2508.986814225762,0,0,10000.0,0,0,10000.0,0,0,2469.8118012100203,0,0,169.0
