atm_group,lat,lon,fed_dist,region,nearest_bank,nearest_railway,nearest_food,nearest_hospital,nearest_atm,nearest_college,nearest_office,nearest_school,nearest_airport,nearest_gov_building,nearest_kgarden,nearest_MFC,nearest_subway,nearest_neighbour_atm,bank_in_500m,railway_in_500m,food_in_500m,hospital_in_500m,atm_in_500m,college_in_500m,office_in_500m,school_in_500m,airport_in_500m,gov_building_in_500m,kgarden_in_500m,MFC_in_500m,subway_in_500m,dist,area
1942.0,0.4423489868723782,0.8908146444934553,Сибирский федеральный округ,Красноярский край,-0.11469990694546192,-0.14461222716985395,-0.06438874271210189,-0.2460435392611016,-0.12879902544786495,-0.2506006605548304,-0.19304027888903602,-0.18951488180417683,-0.5385786092351063,0.4218669302900458,-0.21907835356398428,0.016514529886340192,1.286607589669376,-0.09738267349888309,-0.1203283217257497,-0.3723186725829274,-0.5386855548805121,-0.35710910745769914,-0.7368423830602345,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.5953576824082734,0.40896728176279773
5478.0,0.1451236586416689,-0.22956533253401812,Приволжский федеральный округ,Башкортостан,-0.11954620129233698,-0.12548838507718288,-0.09452448237790684,-0.2116659483293464,-0.17155213974083838,-0.30710755053112354,-0.19619399415233335,-0.1688807513721255,0.8065838838777949,0.12525422543833503,-0.15515828530933415,0.30016742103124633,1.286607589669376,-0.10404524717439008,0.5885527429774928,-0.3723186725829274,-0.08238494978666676,-0.35710910745769914,0.33181637770410427,-0.3124509348448563,-0.1033827064942016,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.021057279765388966,0.18228690774835268
8083.0,-1.7600384021401367,2.1449710006677596,Дальневосточный федеральный округ,Приморский край,-0.10366336809751016,-0.08330853957074102,0.6916333352414819,0.9794531524568684,-0.15862537055626333,2.854383570894181,3.6910494100410554,-0.20840259238864695,-0.1362225799778503,-0.006761931526385367,1.369989889392424,0.4585935199419822,1.286607589669376,-0.09529380855416594,1.0611401194463213,-0.3723186725829274,-0.5386855548805121,-0.35710910745769914,-0.3806227961387883,-0.3124509348448563,-0.3658877566547583,1.1418739675478302,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.23641993075647064,0.00015193112062364378
8083.0,-2.4643975097181756,2.0748325825564065,Дальневосточный федеральный округ,Приморский край,-0.11633580893968093,-0.16052367996224598,0.5915248246179043,-0.2601831263269036,-0.16258351369371765,0.022767528207054206,0.30812757982404,0.46264430682289864,4.758540336499628,-0.4334068127111808,0.730253449116167,-0.28167766289598556,1.286607589669376,-0.09432011280635388,-0.592915698194578,1.5418893031778407,-0.5386855548805121,1.0791626276844055,-0.5587325895995114,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.4876763569127326,-0.30281573831660147
5478.0,0.42273566648102434,0.8859164864406628,Сибирский федеральный округ,Красноярский край,0.09634897835396539,-0.1529283182444172,-0.026163741580738264,-0.1749702752165592,-0.022109729524785703,-0.2865176120702931,-0.13854491885330933,-0.09316075536553835,-0.46593711329158816,0.376089472738699,-0.24429733936427717,0.06242354778115362,1.286607589669376,-0.03439893848788085,-0.8292093864289922,-0.3723186725829274,-0.5386855548805121,-0.35710910745769914,-0.7368423830602345,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.6312514575734537,-0.24159902193483695
5478.0,1.2421578612498492,2.646461509056112,Дальневосточный федеральный округ,Магаданская область,-0.06521623882117614,2.807087078924754,-0.08775205412183944,-0.23527738865433254,-0.16137143658292957,-0.29898588589376046,-0.17287758417080926,-0.14257913657812044,2.9527402029770213,-0.5419886089036877,-0.24172056007618034,6.4432401647384925,1.286607589669376,-0.08726499294441091,-0.8292093864289922,-0.3723186725829274,-0.3675728279703201,-0.35710910745769914,-0.5587325895995114,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.5235701320779128,-0.23057320989848673
1942.0,0.6245341363878106,-0.0916828157146491,Уральский федеральный округ,Свердловская область,-0.09661272410993106,-0.14532704672600943,-0.09169321408013971,-0.18745621299779033,-0.1651899319232469,-0.28848168197351937,-0.21005348279288788,-0.16328197263709493,0.2535436404775064,-0.5374132222417934,-0.21299520342193695,-0.408254248195514,-1.0308410878081427,-0.08640523886705809,-0.592915698194578,-0.3723186725829274,-0.3105352523335894,-0.35710910745769914,-0.3806227961387883,-0.3124509348448563,0.4216273938269118,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.2723137059216509,0.25879744079937134
5478.0,0.6499849945082385,-0.6852131650905486,Центральный федеральный округ,Ивановская область,-0.06730680141696438,-0.12101169536277145,-0.09999532149254448,-0.23542123491144595,-0.17013909539753155,-0.31065181831865846,-0.17743914371776082,-0.0816061294062527,-0.47760556347697386,0.14662855994095972,-0.21091594744896172,-0.40280661592704325,-0.7152641753109455,-0.0796549311243563,-0.8292093864289922,-0.3723186725829274,-0.42461040360705077,-0.35710910745769914,0.33181637770410427,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.1287386052609298,0.22022996747476498
496.5,0.6622637082960383,-0.6861310825604262,Центральный федеральный округ,Ивановская область,-0.08722188323299615,-0.15127770911664246,-0.08954793870936135,-0.21597748816983492,-0.15728089725659647,-0.24035251910147234,-0.17445119067375672,-0.1126316540228447,-0.45026525215127644,0.15552704148567062,-0.19651187610518353,-0.4086344607944608,-0.7130142551511368,-0.07736000967681178,-0.592915698194578,-0.3723186725829274,-0.3675728279703201,-0.35710910745769914,-0.3806227961387883,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.5594639072430931,-0.01307845254559564
496.5,0.03754431222999826,-0.46302985393938156,Приволжский федеральный округ,Ульяновская область,-0.04859772629941955,-0.15216825022330244,-0.08620704896504269,-0.12811650481729028,-0.10153953848960193,-0.256235443927225,-0.18885351115956323,-0.14101654522614407,0.13102535711649377,0.01642487067160814,0.0941184985343399,-0.39421915112364186,-0.8038607507877811,-0.08697693367510835,-0.8292093864289922,-0.3723186725829274,-0.42461040360705077,-0.35710910745769914,-0.7368423830602345,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.5953576824082734,-0.10448204555729455
8083.0,-1.7601309523811919,2.1448478635480597,Дальневосточный федеральный округ,Приморский край,-0.11154418569406892,-0.08554044062342203,0.6892753949526491,0.9800316176399481,-0.15914634207837017,2.8521048457395253,3.6846907437173044,-0.21081194176747248,-0.13771978608228758,-0.007386404419428254,1.3637601983669647,0.4579644872525162,1.286607589669376,-0.09437927057452591,1.0611401194463213,-0.3723186725829274,-0.5386855548805121,-0.35710910745769914,-0.5587325895995114,-0.3124509348448563,-0.3658877566547583,1.1418739675478302,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.4876763569127326,0.1700348324008662
8083.0,0.4831675376181711,-0.6102144702718473,Приволжский федеральный округ,Нижегородская область,-0.11050017004897661,-0.15234033600661906,-0.10142356970312741,-0.14979049768296998,-0.17167177764068356,-0.29351289037060263,0.004375000275429081,0.38407059495901347,-0.5454693827023894,-0.41534023788972374,-0.10501235411938561,-0.4062830699199876,-1.0010367657852832,-0.10404524717439008,-0.1203283217257497,-0.3723186725829274,-0.3105352523335894,-0.35710910745769914,-0.20251300267806516,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.021057279765388966,-0.1748170680915694
8083.0,0.1944032257317684,0.295543300023441,Сибирский федеральный округ,Омская область,-0.07359292772140368,-0.12589410201708143,-0.09254786916625991,-0.2231629829213897,-0.16513813509310046,-0.2746763737445726,-0.19385336484995508,-0.1583043166126153,-0.10037451267696113,1.9257662854925812,-0.2335950585791974,-0.4057500590020715,1.286607589669376,-0.10404524717439008,-0.8292093864289922,-0.3723186725829274,-0.3675728279703201,-0.35710910745769914,-0.20251300267806516,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.20052615559129036,-0.3622262385527955
3185.5,0.4636096557375478,-0.5875918763532366,Приволжский федеральный округ,Нижегородская область,-0.1076958217017567,-0.13208678020913023,-0.09860161976229402,-0.2550860740482642,-0.16688633987106824,-0.030607465115541306,-0.19734390800798696,-0.17495692581636604,-0.6216084216084519,-0.4674956308954875,-0.23890578012162675,-0.21506101954977022,-1.0039721319245098,-0.097833456274026,1.7700211841495637,-0.3723186725829274,-0.025347374149936087,1.0791626276844055,-0.02440320921734201,-0.3124509348448563,-0.1033827064942016,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,0.7686057738685771,0.22582729748927732
5478.0,-2.5105654185799566,2.0730880692588713,Дальневосточный федеральный округ,Приморский край,-0.10044642624062529,-0.14072294787773362,-0.10118314228270671,-0.24133685846265412,-0.17217452706940356,-0.3092661202014862,-0.20653857466288225,-0.14336886428919632,4.887253731530372,-0.5158529974698576,-0.21632832905530833,-0.37373505844017074,1.286607589669376,-0.08222870414909805,-0.35662200996016385,-0.3723186725829274,-0.1964601010601281,-0.35710910745769914,0.33181637770410427,-0.3124509348448563,0.4216273938269118,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,0.6968182235382165,-0.15787330542797917
496.5,0.7966484909849543,-0.7206533323016546,Центральный федеральный округ,Ярославская область,-0.11171103992719472,-0.1484903093628098,-0.0679059913689608,-0.260692609954329,-0.15885302930582695,-0.30891288588270605,-0.15209925628174228,-0.21312480349845558,-0.44662120426571533,0.12270547067652467,-0.18013515299140975,-0.18714298799966655,-0.7191603862563637,-0.07859591991691314,-0.592915698194578,-0.3723186725829274,-0.5386855548805121,2.51543436282651,-0.5587325895995114,-0.3124509348448563,-0.3658877566547583,1.1418739675478302,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.23641993075647064,0.06839617337539765
5478.0,-0.7208368750379086,-0.7302788335653312,Центральный федеральный округ,Воронежская область,-0.11958360150250422,-0.1583485240843414,-0.10036027096780915,-0.2565206233534956,-0.17048143122435588,0.04773033914813495,-0.20864672982183213,0.387961528219053,0.14153288089603006,-0.266105444172115,-0.1896831263401097,0.08325373504832766,-0.32394628945418696,-0.10404524717439008,1.0611401194463213,1.5418893031778407,-0.025347374149936087,1.0791626276844055,1.044255551546997,-0.3124509348448563,0.4216273938269118,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,2.0966754549802475,-0.27712151419063774
8083.0,-0.4814797304501895,1.514589199239903,Сибирский федеральный округ,Забайкальский край,-0.06729656371517127,-0.14680574705422977,-0.09959804256588893,-0.21832584128671254,-0.16458611443421417,-0.28749273966254574,-0.16436067944935467,-0.18474437300762742,0.33112172524974187,5.338036964899074,-0.22438307394505916,6.4432401647384925,1.286607589669376,-0.099254694305657,-0.8292093864289922,-0.3723186725829274,-0.42461040360705077,-0.35710910745769914,0.15370658424338113,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.30820748108683116,0.12406305062275637
8083.0,-0.2367477993386667,0.8441853772332086,Сибирский федеральный округ,Республика Хакасия,-0.1028981123883091,-0.14761503643029866,-0.05385928368825441,0.08791632473336358,-0.1461990661941462,0.7346044590481847,-0.1780337913832936,0.5161736189576844,-0.14208753173079705,-0.2944756692911671,0.5084427958810565,-0.07577032237976608,1.286607589669376,1.2342372056462745,-0.35662200996016385,-0.3723186725829274,-0.5386855548805121,-0.35710910745769914,-0.5587325895995114,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.7030390079038142,-0.15204042674648421
8083.0,0.43154901517865246,0.8877389158122144,Сибирский федеральный округ,Красноярский край,-0.10596251041909159,-0.15836427268658004,-0.09335029979949215,-0.24685317505206342,-0.16070624016683577,-0.3021476081934191,-0.20108315535555177,-0.18406627166460748,-0.49614234726099626,0.39554915648771866,-0.14572017748437627,0.044657213131687135,1.286607589669376,-0.10192834772534308,1.2974338076807355,1.5418893031778407,0.6020659578541013,-0.35710910745769914,0.15370658424338113,-0.3124509348448563,0.15912234366635508,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.4517825817475523,0.09627724580920013
1942.0,0.6944269788252099,0.05897557155495276,Уральский федеральный округ,Тюменская область,-0.11438001162447199,-0.14879327488017327,-0.09797893912489838,-0.2554458960172853,-0.13315379552865142,-0.3205300191667847,-0.1980947362108478,-0.2105936492961407,0.9868013122349257,0.43961478811374444,-0.2201790240281639,-0.40719324213085867,-0.6281638876569204,-0.08429883350273475,0.3522590547430786,-0.3723186725829274,1.1724417142214079,1.0791626276844055,-0.7368423830602345,16.59039986504828,3.0466778954324787,4.257026417080147,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.30820748108683116,-0.1689101707189289
496.5,-0.6730213886175572,-0.85857345750241,Центральный федеральный округ,Курская область,-0.05759268614270879,-0.13607299706895618,-0.08018192148154842,0.8832413492218478,0.9329420316680412,0.5186813121343096,1.5917519168786567,-0.15968750465906217,0.6147758994980947,0.3044669325268047,0.3949107074615742,1.0700701290769463,0.33122255637729053,1.4234886734540335,-0.8292093864289922,-0.3723186725829274,-0.48164797924378144,-0.35710910745769914,-0.7368423830602345,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.7389327830689946,-0.3622262385527955
1942.0,0.3814174818843928,-0.7814945642529637,Центральный федеральный округ,Москва,-0.1077942940572198,-0.1529971275936132,-0.09056791237869578,-0.1567804764228945,-0.16984748619329995,-0.31731983115320384,-0.19602488454196446,-0.2230669728835589,-0.5092316704860387,-0.5178275871883311,-0.2515172976780843,-0.4070470650203612,-1.0328588350968506,-0.05334059825960288,0.3522590547430786,-0.3723186725829274,0.08872777712352525,-0.35710910745769914,-0.02440320921734201,3.0681192251337706,-0.1033827064942016,2.699450192313989,0.0,-0.10905766873716023,0.7742764890657128,-0.22020511523358863,-0.27794254009353053,0.05073027056497159,0.39131527228207735
3185.5,0.22474481428850523,0.5874122425716777,Сибирский федеральный округ,Новосибирская область,-0.075028704687271,-0.1331771973330832,-0.08049945175294247,-0.15057672353681234,-0.16564906042352798,-0.2443374839258988,-0.1895913793402087,-0.07248314122006616,0.007229217352062533,-0.5176636769195767,-0.2380288174909741,-0.3388397600740105,-1.0261072625937246,-0.08580377311115558,-0.8292093864289922,-0.3723186725829274,-0.42461040360705077,-0.35710910745769914,-0.5587325895995114,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.4876763569127326,0.5106656664777748
3185.5,-2.5200868682555537,2.0735223550758604,Дальневосточный федеральный округ,Приморский край,-0.06418036575069266,-0.12741164365114396,-0.07035130790188523,-0.23902669489307274,-0.13917604413843046,-0.27012978539069976,-0.2027494384075675,-0.2184136053650927,4.919714890163736,-0.5261930931498187,-0.20193418546068567,-0.39353257874374437,1.286607589669376,-0.10225635574031974,-0.8292093864289922,-0.3723186725829274,-0.5386855548805121,-0.35710910745769914,-0.7368423830602345,-0.3124509348448563,-0.1033827064942016,2.699450192313989,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.7389327830689946,-0.03879642211161273
5478.0,-0.14144418861297905,-0.4298208342833415,Приволжский федеральный округ,Самарская область,-0.09307271867989206,-0.12077063985058602,-0.08770531120213144,-0.24212541477410143,-0.17196085782682172,-0.1924958897789039,-0.1850810453884869,0.021533585280475744,-0.5134147828963312,-0.33733477235853604,-0.0744113440967109,-0.4099541748396413,-0.9547485594172795,-0.10404524717439008,-0.35662200996016385,-0.3723186725829274,0.3739156553071786,-0.35710910745769914,0.33181637770410427,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,8.90586079088192,-0.27794254009353053,-0.7748265582341748,0.05121484196726033
8083.0,-2.51772958612573,2.071911078568188,Дальневосточный федеральный округ,Приморский край,-0.07650579609261607,-0.14304721927045438,-0.09029698204538629,-0.2355054556507392,-0.16709398541210965,-0.311513865862368,-0.19129723701956902,-0.14196806788750801,4.900816893909412,-0.5314125699872436,-0.1824390309223914,-0.3793717657580436,1.286607589669376,-0.09410970543822852,-0.8292093864289922,-0.3723186725829274,-0.42461040360705077,-0.35710910745769914,-0.3806227961387883,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.4876763569127326,-0.09442284063567008
3185.5,0.5420645408962482,0.6480709222265653,Сибирский федеральный округ,Томская область,-0.11936948428685511,-0.13450201559486305,-0.0991522396595651,-0.257889699493177,-0.17165343173698122,-0.30339631994134675,-0.18925949644954954,-0.1726053943736047,-0.003801859383050067,-0.4717734898573402,-0.24804777697250943,-0.39955918213770414,1.286607589669376,-0.10404524717439008,1.2974338076807355,-0.3723186725829274,0.6020659578541013,2.51543436282651,1.5785849319291663,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,0.7742764890657128,-0.22020511523358863,-0.27794254009353053,0.7327119987033969,-0.19479081370091378
8083.0,-0.2699222499767841,-0.8347220703806904,Центральный федеральный округ,Орловская область,-0.09745085450652459,-0.15381401398423425,-0.05607468668463318,-0.19945912293404355,-0.11897863553864842,-0.29911800832109414,-0.18374144006098952,-0.1999681412798542,-0.5629795913791232,-0.12085916869286706,-0.25995487593796296,0.1464978048299127,-0.623065287743376,-0.09565727223971243,-0.35662200996016385,-0.3723186725829274,-0.5386855548805121,-0.35710910745769914,-0.7368423830602345,-0.3124509348448563,-0.3658877566547583,-0.41570225721832854,0.0,-0.10905766873716023,1.9491258194978005,-0.22020511523358863,-0.27794254009353053,-0.8107203333993551,-0.0012654582084062735
5478.0,0.8317823035333131,-0.6859684263109316,Центральный федеральный округ,Костромская область,-0.08193215249741453,-0.15401470014106194,-0.08396572044288063,-0.25299496310213954,-0.14462069112555573,-0.30012925584744865,-0.20302947380230552,-0.15088536768706443,-0.611413963818164,0.23633447909521307,-0.17305856670647915,-0.3954231051312462,-0.6412703845622217,-0.08228629047518599,-0.592915698194578,-0.3723186725829274,-0.42461040360705077,1.0791626276844055,-0.5587325895995114,-0.3124509348448563,0.15912234366635508,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.6671452327386339,-0.04653371938859393
5478.0,-1.230528462965446,-0.5794242761257254,Южный федеральный округ,Волгоградская область,-0.02302120005708964,-0.13865833541874367,-0.0857363916798292,-0.18715859909929955,-0.17126363102540834,-0.23389652911103503,-0.20541213101909694,-0.14945444258930415,-0.5813965589646352,-0.47581143652811164,-0.231052554586297,0.5327569387187486,0.09603261497858737,-0.07404766784894015,-0.8292093864289922,-0.3723186725829274,-0.3105352523335894,-0.35710910745769914,-0.3806227961387883,-0.3124509348448563,-0.1033827064942016,-0.41570225721832854,0.0,-0.10905766873716023,-0.4005728413663749,-0.22020511523358863,-0.27794254009353053,-0.30820748108683116,-0.2646780650798959
